t_complex,868147,4,4096,64,7.74166e+07,8.41032e+06
t_complex,868147,8,4096,64,5.69062e+07,1.13885e+07
t_complex,868147,1,8192,64,2.40238e+08,4.86233e+06
t_complex,868147,2,8192,64,1.30341e+08,1.04463e+07
t_complex,868147,4,8192,64,7.63604e+07,9.19852e+06
t_complex,868147,8,8192,64,5.65252e+07,8.86564e+06
t_complex,868147,1,16384,64,2.39711e+08,6.81016e+06
t_complex,868147,2,16384,64,1.28954e+08,8.90932e+06
t_complex,868147,4,16384,64,7.42321e+07,8.43508e+06
t_complex,868147,8,16384,64,5.41464e+07,9.45293e+06
c_simple,1041776,0,0,64,3.45989e+06,37484.7
c_slow,1041776,0,0,64,2.61022e+08,2.61022e+08
t_simple,1041776,1,512,64,1.81835e+07,5.05439e+06
t_simple,1041776,2,512,64,1.79604e+07,2.03285e+06
t_simple,1041776,4,512,64,1.57727e+07,1.48578e+06
t_simple,1041776,8,512,64,1.22622e+07,1.69768e+06
t_simple,1041776,1,1024,64,1.55733e+07,1.76323e+06
t_simple,1041776,2,1024,64,1.23125e+07,1.9701e+06
t_simple,1041776,4,1024,64,1.20255e+07,1.37294e+06
t_simple,1041776,8,1024,64,1.00037e+07,1.95137e+06
t_simple,1041776,1,2048,64,1.24758e+07,1.24267e+06
t_simple,1041776,2,2048,64,1.05346e+07,1.24711e+06
t_simple,1041776,4,2048,64,1.05376e+07,1.56613e+06
t_simple,1041776,8,2048,64,9.2603e+06,1.67079e+06
t_simple,1041776,1,4096,64,1.03865e+07,1.49992e+06
t_simple,1041776,2,4096,64,9.31868e+06,1.37332e+06
t_simple,1041776,4,4096,64,9.74279e+06,1.42635e+06
t_simple,1041776,8,4096,64,8.16114e+06,1.64805e+06
t_simple,1041776,1,8192,64,1.06364e+07,632989
t_simple,1041776,2,8192,64,8.70166e+06,543445
t_simple,1041776,4,8192,64,9.19203e+06,1.29486e+06
t_simple,1041776,8,8192,64,7.50728e+06,1.83579e+06
t_simple,1041776,1,16384,64,9.71373e+06,1.0783e+06
t_simple,1041776,2,16384,64,8.17087e+06,1.00006e+06
t_simple,1041776,4,16384,64,9.66236e+06,1.57035e+06
t_simple,1041776,8,16384,64,7.06077e+06,1.49434e+06
t_complex,1041776,1,512,64,2.80845e+08,7.61869e+06
t_complex,1041776,2,512,64,1.58495e+08,9.89451e+06
t_complex,1041776,4,512,64,8.85556e+07,8.63077e+06
t_complex,1041776,8,512,64,6.54602e+07,1.04629e+07
t_complex,1041776,1,1024,64,2.8263e+08,7.33672e+06
t_complex,1041776,2,1024,64,1.59874e+08,9.10388e+06
t_complex,1041776,4,1024,64,8.65565e+07,7.72008e+06
t_complex,1041776,8,1024,64,6.32989e+07,1.03353e+07
t_complex,1041776,1,2048,64,2.83376e+08,6.04324e+06
t_complex,1041776,2,2048,64,1.57573e+08,9.67933e+06
t_complex,1041776,4,2048,64,8.52891e+07,9.62457e+06
t_complex,1041776,8,2048,64,6.72621e+07,1.18463e+07
t_complex,1041776,1,4096,64,2.82508e+08,5.07207e+06
t_complex,1041776,2,4096,64,1.56283e+08,1.07738e+07
t_complex,1041776,4,4096,64,8.99391e+07,8.11149e+06
t_complex,1041776,8,4096,64,6.59159e+07,1.3227e+07
t_complex,1041776,1,8192,64,2.82977e+08,5.73715e+06
t_complex,1041776,2,8192,64,1.53858e+08,1.06305e+07
t_complex,1041776,4,8192,64,8.71255e+07,8.3748e+06
t_complex,1041776,8,8192,64,6.16677e+07,1.34456e+07
t_complex,1041776,1,16384,64,2.80521e+08,8.76327e+06
t_complex,1041776,2,16384,64,1.50126e+08,8.6235e+06
t_complex,1041776,4,16384,64,8.57447e+07,8.7446e+06
t_complex,1041776,8,16384,64,6.14982e+07,1.06331e+07
c_simple,1250132,0,0,64,4.09203e+06,17917.1
c_slow,1250132,0,0,64,3.17438e+08,3.17438e+08
t_simple,1250132,1,512,64,2.09336e+07,5.8212e+06
t_simple,1250132,2,512,64,2.13687e+07,2.80269e+06
t_simple,1250132,4,512,64,1.81605e+07,1.13084e+06
t_simple,1250132,8,512,64,1.34065e+07,2.11161e+06
t_simple,1250132,1,1024,64,1.63008e+07,4.58953e+06
t_simple,1250132,2,1024,64,1.4347e+07,1.60396e+06
t_simple,1250132,4,1024,64,1.42899e+07,1.78483e+06
t_simple,1250132,8,1024,64,1.1845e+07,2.38106e+06
t_simple,1250132,1,2048,64,1.41899e+07,1.94239e+06
t_simple,1250132,2,2048,64,1.24979e+07,1.30979e+06
t_simple,1250132,4,2048,64,1.26629e+07,2.10511e+06
t_simple,1250132,8,2048,64,1.08066e+07,2.66421e+06
t_simple,1250132,1,4096,64,1.38153e+07,1.6548e+06
t_simple,1250132,2,4096,64,1.08882e+07,688844
t_simple,1250132,4,4096,64,1.16439e+07,1.79448e+06
t_simple,1250132,8,4096,64,1.00944e+07,2.76058e+06
t_simple,1250132,1,8192,64,1.37466e+07,1.89871e+06
t_simple,1250132,2,8192,64,1.04206e+07,498867
t_simple,1250132,4,8192,64,1.13692e+07,1.6801e+06
t_simple,1250132,8,8192,64,8.91417e+06,1.56898e+06
t_simple,1250132,1,16384,64,1.31354e+07,1.52296e+06
t_simple,1250132,2,16384,64,1.00346e+07,1.10383e+06
t_simple,1250132,4,16384,64,1.11741e+07,1.93482e+06
t_simple,1250132,8,16384,64,8.97413e+06,1.6222e+06
t_complex,1250132,1,512,64,3.35761e+08,4.99287e+06
t_complex,1250132,2,512,64,1.86014e+08,8.5033e+06
t_complex,1250132,4,512,64,1.04109e+08,8.22493e+06
t_complex,1250132,8,512,64,7.13914e+07,1.11853e+07
t_complex,1250132,1,1024,64,3.3453e+08,6.96917e+06
t_complex,1250132,2,1024,64,1.87695e+08,7.84149e+06
t_complex,1250132,4,1024,64,1.00244e+08,8.41143e+06
t_complex,1250132,8,1024,64,7.0993e+07,1.23228e+07
t_complex,1250132,1,2048,64,3.34435e+08,6.09006e+06
t_complex,1250132,2,2048,64,1.85372e+08,8.89388e+06
t_complex,1250132,4,2048,64,1.02883e+08,8.98495e+06
t_complex,1250132,8,2048,64,7.14417e+07,1.42091e+07
t_complex,1250132,1,4096,64,3.34731e+08,5.89746e+06
t_complex,1250132,2,4096,64,1.80709e+08,1.09666e+07
t_complex,1250132,4,4096,64,9.87873e+07,8.86234e+06
t_complex,1250132,8,4096,64,6.99284e+07,1.43574e+07
t_complex,1250132,1,8192,64,3.35712e+08,6.03966e+06
t_complex,1250132,2,8192,64,1.80878e+08,9.87292e+06
t_complex,1250132,4,8192,64,1.00693e+08,7.65097e+06
t_complex,1250132,8,8192,64,7.05967e+07,1.62911e+07
t_complex,1250132,1,16384,64,3.36549e+08,3.80679e+06
t_complex,1250132,2,16384,64,1.77951e+08,1.03033e+07
t_complex,1250132,4,16384,64,9.72784e+07,8.01937e+06
t_complex,1250132,8,16384,64,6.88233e+07,1.36174e+07
c_simple,1500158,0,0,64,4.99183e+06,48760
c_slow,1500158,0,0,64,3.76452e+08,3.76452e+08
t_simple,1500158,1,512,64,2.72773e+07,6.43947e+06
t_simple,1500158,2,512,64,2.41411e+07,2.60539e+06
t_simple,1500158,4,512,64,2.17873e+07,1.54141e+06
t_simple,1500158,8,512,64,1.84618e+07,3.26477e+06
t_simple,1500158,1,1024,64,2.04094e+07,5.55161e+06
t_simple,1500158,2,1024,64,1.77312e+07,2.03407e+06
t_simple,1500158,4,1024,64,1.68501e+07,1.49853e+06
t_simple,1500158,8,1024,64,1.51555e+07,2.4199e+06
t_simple,1500158,1,2048,64,1.91916e+07,2.18374e+06
t_simple,1500158,2,2048,64,1.54747e+07,1.75174e+06
t_simple,1500158,4,2048,64,1.5346e+07,1.84189e+06
t_simple,1500158,8,2048,64,1.25624e+07,2.16495e+06
t_simple,1500158,1,4096,64,1.74378e+07,1.14801e+06
t_simple,1500158,2,4096,64,1.32354e+07,1.2693e+06
t_simple,1500158,4,4096,64,1.40597e+07,2.25619e+06
t_simple,1500158,8,4096,64,1.18851e+07,2.08757e+06
t_simple,1500158,1,8192,64,1.73808e+07,1.43785e+06
t_simple,1500158,2,8192,64,1.28143e+07,1.56454e+06
t_simple,1500158,4,8192,64,1.37793e+07,2.01073e+06
t_simple,1500158,8,8192,64,1.05811e+07,2.10629e+06
t_simple,1500158,1,16384,64,1.67952e+07,1.4209e+06
t_simple,1500158,2,16384,64,1.24067e+07,1.49151e+06
t_simple,1500158,4,16384,64,1.3338e+07,2.20307e+06
t_simple,1500158,8,16384,64,1.08822e+07,2.4386e+06
t_complex,1500158,1,512,64,3.97715e+08,5.89854e+06
t_complex,1500158,2,512,64,2.17963e+08,8.37864e+06
t_complex,1500158,4,512,64,1.21375e+08,8.82537e+06
t_complex,1500158,8,512,64,7.99917e+07,1.25323e+07
t_complex,1500158,1,1024,64,3.9821e+08,5.48918e+06
t_complex,1500158,2,1024,64,2.17785e+08,1.00466e+07
t_complex,1500158,4,1024,64,1.21855e+08,8.55867e+06
t_complex,1500158,8,1024,64,7.91635e+07,1.47382e+07
t_complex,1500158,1,2048,64,3.98199e+08,3.70929e+06
t_complex,1500158,2,2048,64,2.18123e+08,7.50006e+06
t_complex,1500158,4,2048,64,1.15083e+08,8.84051e+06
t_complex,1500158,8,2048,64,8.00983e+07,1.35495e+07
t_complex,1500158,1,4096,64,3.97967e+08,4.05939e+06
t_complex,1500158,2,4096,64,2.14805e+08,1.00104e+07
t_complex,1500158,4,4096,64,1.15565e+08,8.88866e+06
t_complex,1500158,8,4096,64,7.68566e+07,1.56028e+07
t_complex,1500158,1,8192,64,3.98699e+08,4.76284e+06
t_complex,1500158,2,8192,64,2.12736e+08,1.02021e+07
t_complex,1500158,4,8192,64,1.15257e+08,8.38878e+06
t_complex,1500158,8,8192,64,7.61656e+07,1.55797e+07
t_complex,1500158,1,16384,64,3.98147e+08,4.57386e+06
t_complex,1500158,2,16384,64,2.0941e+08,8.9506e+06
t_complex,1500158,4,16384,64,1.17527e+08,8.11835e+06
t_complex,1500158,8,16384,64,7.67958e+07,1.57584e+07
c_simple,1800190,0,0,64,6.19436e+06,43923.9
c_slow,1800190,0,0,64,4.57514e+08,4.57514e+08
t_simple,1800190,1,512,64,2.84225e+07,9.11046e+06
t_simple,1800190,2,512,64,2.96827e+07,4.0466e+06
t_simple,1800190,4,512,64,2.64843e+07,2.2082e+06
t_simple,1800190,8,512,64,2.14136e+07,3.81364e+06
t_simple,1800190,1,1024,64,2.50508e+07,5.32844e+06
t_simple,1800190,2,1024,64,2.0483e+07,2.17765e+06
t_simple,1800190,4,1024,64,2.03565e+07,2.40656e+06
t_simple,1800190,8,1024,64,1.64469e+07,3.27277e+06
t_simple,1800190,1,2048,64,2.32616e+07,2.32508e+06
t_simple,1800190,2,2048,64,1.85611e+07,1.98751e+06
t_simple,1800190,4,2048,64,1.76943e+07,2.69444e+06
t_simple,1800190,8,2048,64,1.50545e+07,3.54652e+06
t_simple,1800190,1,4096,64,2.16133e+07,2.7286e+06
t_simple,1800190,2,4096,64,1.56886e+07,1.49742e+06
t_simple,1800190,4,4096,64,1.63949e+07,2.97363e+06
t_simple,1800190,8,4096,64,1.46913e+07,3.05952e+06
t_simple,1800190,1,8192,64,2.09487e+07,1.83803e+06
t_simple,1800190,2,8192,64,1.49619e+07,752684
t_simple,1800190,4,8192,64,1.6969e+07,2.84212e+06
t_simple,1800190,8,8192,64,1.43362e+07,2.93096e+06
t_simple,1800190,1,16384,64,1.99927e+07,2.2731e+06
t_simple,1800190,2,16384,64,1.44377e+07,767433
t_simple,1800190,4,16384,64,1.56667e+07,2.00496e+06
t_simple,1800190,8,16384,64,1.36336e+07,2.5386e+06
t_complex,1800190,1,512,64,4.73751e+08,5.65478e+06
t_complex,1800190,2,512,64,2.57064e+08,7.38559e+06
t_complex,1800190,4,512,64,1.44834e+08,9.83741e+06
t_complex,1800190,8,512,64,9.35277e+07,1.08382e+07
t_complex,1800190,1,1024,64,4.72925e+08,5.73776e+06
t_complex,1800190,2,1024,64,2.55379e+08,9.71352e+06
t_complex,1800190,4,1024,64,1.45108e+08,8.88101e+06
t_complex,1800190,8,1024,64,9.00624e+07,1.36945e+07
t_complex,1800190,1,2048,64,4.71987e+08,6.81272e+06
t_complex,1800190,2,2048,64,2.56477e+08,7.85792e+06
t_complex,1800190,4,2048,64,1.43032e+08,9.03892e+06
t_complex,1800190,8,2048,64,9.1558e+07,1.58125e+07
t_complex,1800190,1,4096,64,4.7187e+08,7.02192e+06
t_complex,1800190,2,4096,64,2.51115e+08,1.04917e+07
t_complex,1800190,4,4096,64,1.38338e+08,8.68108e+06
t_complex,1800190,8,4096,64,9.09479e+07,1.74667e+07
t_complex,1800190,1,8192,64,4.71904e+08,6.90562e+06
t_complex,1800190,2,8192,64,2.5389e+08,9.38721e+06
t_complex,1800190,4,8192,64,1.3611e+08,7.84642e+06
t_complex,1800190,8,8192,64,9.19276e+07,1.76246e+07
t_complex,1800190,1,16384,64,4.7093e+08,8.28147e+06
t_complex,1800190,2,16384,64,2.50327e+08,9.30941e+06
t_complex,1800190,4,16384,64,1.35775e+08,8.25746e+06
t_complex,1800190,8,16384,64,8.64942e+07,1.79223e+07
c_simple,2160228,0,0,64,7.06021e+06,28326.6
c_slow,2160228,0,0,64,5.43821e+08,5.43821e+08
t_simple,2160228,1,512,64,3.7747e+07,6.5404e+06
t_simple,2160228,2,512,64,3.56409e+07,4.25157e+06
t_simple,2160228,4,512,64,3.193e+07,3.15244e+06
t_simple,2160228,8,512,64,2.60126e+07,4.5693e+06
t_simple,2160228,1,1024,64,3.19234e+07,3.69422e+06
t_simple,2160228,2,1024,64,2.52612e+07,2.36593e+06
t_simple,2160228,4,1024,64,2.4404e+07,2.17751e+06
t_simple,2160228,8,1024,64,2.09592e+07,3.67116e+06
t_simple,2160228,1,2048,64,2.75471e+07,2.24815e+06
t_simple,2160228,2,2048,64,2.16943e+07,2.08463e+06
t_simple,2160228,4,2048,64,2.22633e+07,3.1495e+06
t_simple,2160228,8,2048,64,1.83698e+07,4.45142e+06
t_simple,2160228,1,4096,64,2.47731e+07,2.95676e+06
t_simple,2160228,2,4096,64,1.86784e+07,1.00269e+06
t_simple,2160228,4,4096,64,2.01995e+07,2.84583e+06
t_simple,2160228,8,4096,64,1.75878e+07,3.01117e+06
t_simple,2160228,1,8192,64,2.55786e+07,1.717e+06
t_simple,2160228,2,8192,64,1.84833e+07,1.89794e+06
t_simple,2160228,4,8192,64,1.91981e+07,2.9236e+06
t_simple,2160228,8,8192,64,1.62377e+07,4.12002e+06
t_simple,2160228,1,16384,64,2.4287e+07,2.92437e+06
t_simple,2160228,2,16384,64,1.77174e+07,1.54926e+06
t_simple,2160228,4,16384,64,2.04801e+07,3.71446e+06
t_simple,2160228,8,16384,64,1.60684e+07,3.18516e+06
t_complex,2160228,1,512,64,5.62344e+08,5.92277e+06
t_complex,2160228,2,512,64,3.01414e+08,9.95385e+06
t_complex,2160228,4,512,64,1.69207e+08,1.0044e+07
t_complex,2160228,8,512,64,1.06126e+08,1.26741e+07
t_complex,2160228,1,1024,64,5.64787e+08,3.99974e+06
t_complex,2160228,2,1024,64,2.9975e+08,1.00295e+07
t_complex,2160228,4,1024,64,1.68269e+08,6.97986e+06
t_complex,2160228,8,1024,64,1.02375e+08,1.43922e+07
t_complex,2160228,1,2048,64,5.60996e+08,7.65032e+06
t_complex,2160228,2,2048,64,3.01937e+08,7.79971e+06
t_complex,2160228,4,2048,64,1.64533e+08,9.68331e+06
t_complex,2160228,8,2048,64,1.03897e+08,1.59715e+07
t_complex,2160228,1,4096,64,5.61929e+08,5.92875e+06
t_complex,2160228,2,4096,64,2.96463e+08,1.03802e+07
t_complex,2160228,4,4096,64,1.63561e+08,1.08333e+07
t_complex,2160228,8,4096,64,1.0305e+08,1.82687e+07
t_complex,2160228,1,8192,64,5.63093e+08,8.55769e+06
t_complex,2160228,2,8192,64,2.95016e+08,1.0513e+07
t_complex,2160228,4,8192,64,1.59088e+08,8.12168e+06
t_complex,2160228,8,8192,64,1.05853e+08,2.08568e+07
t_complex,2160228,1,16384,64,5.61086e+08,6.70231e+06
t_complex,2160228,2,16384,64,2.9531e+08,9.52959e+06
t_complex,2160228,4,16384,64,1.59352e+08,7.81291e+06
t_complex,2160228,8,16384,64,1.00003e+08,1.84096e+07
c_simple,2592274,0,0,64,8.68791e+06,82463.3
c_slow,2592274,0,0,64,6.51364e+08,6.51364e+08
t_simple,2592274,1,512,64,4.60095e+07,8.72599e+06
t_simple,2592274,2,512,64,4.15344e+07,6.7205e+06
t_simple,2592274,4,512,64,3.78344e+07,3.36697e+06
t_simple,2592274,8,512,64,3.10788e+07,5.71901e+06
t_simple,2592274,1,1024,64,3.76833e+07,5.92556e+06
t_simple,2592274,2,1024,64,2.95295e+07,3.16553e+06
t_simple,2592274,4,1024,64,2.79982e+07,2.00699e+06
t_simple,2592274,8,1024,64,2.43982e+07,4.33579e+06
t_simple,2592274,1,2048,64,3.37498e+07,4.40767e+06
t_simple,2592274,2,2048,64,2.5767e+07,2.85798e+06
t_simple,2592274,4,2048,64,2.63938e+07,3.71408e+06
t_simple,2592274,8,2048,64,2.19348e+07,4.45029e+06
t_simple,2592274,1,4096,64,3.15169e+07,3.52015e+06
t_simple,2592274,2,4096,64,2.26117e+07,3.24929e+06
t_simple,2592274,4,4096,64,2.41499e+07,3.37202e+06
t_simple,2592274,8,4096,64,2.017e+07,4.24664e+06
t_simple,2592274,1,8192,64,3.00186e+07,2.5794e+06
t_simple,2592274,2,8192,64,2.16661e+07,2.59763e+06
t_simple,2592274,4,8192,64,2.20787e+07,2.57363e+06
t_simple,2592274,8,8192,64,2.04968e+07,3.48654e+06
t_simple,2592274,1,16384,64,2.92918e+07,3.29893e+06
t_simple,2592274,2,16384,64,2.0917e+07,1.84685e+06
t_simple,2592274,4,16384,64,2.32391e+07,3.74896e+06
t_simple,2592274,8,16384,64,1.9738e+07,3.86055e+06
t_complex,2592274,1,512,64,6.70733e+08,3.34641e+06
t_complex,2592274,2,512,64,3.57316e+08,7.81354e+06
t_complex,2592274,4,512,64,1.97549e+08,8.33312e+06
t_complex,2592274,8,512,64,1.21765e+08,1.44955e+07
t_complex,2592274,1,1024,64,6.72035e+08,5.88679e+06
t_complex,2592274,2,1024,64,3.57782e+08,7.15404e+06
t_complex,2592274,4,1024,64,1.93858e+08,9.02131e+06
t_complex,2592274,8,1024,64,1.20752e+08,1.51917e+07
t_complex,2592274,1,2048,64,6.71991e+08,6.57415e+06
t_complex,2592274,2,2048,64,3.56142e+08,8.33574e+06
t_complex,2592274,4,2048,64,1.92742e+08,9.61655e+06
t_complex,2592274,8,2048,64,1.26066e+08,1.74874e+07
t_complex,2592274,1,4096,64,6.69539e+08,6.53479e+06
t_complex,2592274,2,4096,64,3.55008e+08,8.89983e+06
t_complex,2592274,4,4096,64,1.89447e+08,1.1721e+07
t_complex,2592274,8,4096,64,1.22698e+08,1.95524e+07
t_complex,2592274,1,8192,64,6.69174e+08,6.62442e+06
t_complex,2592274,2,8192,64,3.49692e+08,9.93989e+06
t_complex,2592274,4,8192,64,1.89373e+08,8.83094e+06
t_complex,2592274,8,8192,64,1.23494e+08,2.10064e+07
t_complex,2592274,1,16384,64,6.71385e+08,3.85014e+06
t_complex,2592274,2,16384,64,3.48274e+08,9.28968e+06
t_complex,2592274,4,16384,64,1.86367e+08,9.58942e+06
t_complex,2592274,8,16384,64,1.17079e+08,1.97997e+07
c_simple,3110728,0,0,64,1.01745e+07,48735.3
c_slow,3110728,0,0,64,7.86542e+08,7.86542e+08
t_simple,3110728,1,512,64,5.3347e+07,1.06336e+07
t_simple,3110728,2,512,64,4.9594e+07,5.30765e+06
t_simple,3110728,4,512,64,4.48983e+07,3.66542e+06
t_simple,3110728,8,512,64,3.80373e+07,6.43575e+06
t_simple,3110728,1,1024,64,4.62916e+07,3.29286e+06
t_simple,3110728,2,1024,64,3.63402e+07,3.87661e+06
t_simple,3110728,4,1024,64,3.46753e+07,4.60495e+06
t_simple,3110728,8,1024,64,2.97328e+07,4.85843e+06
t_simple,3110728,1,2048,64,4.10641e+07,2.70012e+06
t_simple,3110728,2,2048,64,3.07536e+07,2.41387e+06
t_simple,3110728,4,2048,64,2.94022e+07,2.64797e+06
t_simple,3110728,8,2048,64,2.76415e+07,4.71297e+06
t_simple,3110728,1,4096,64,3.78127e+07,4.06068e+06
t_simple,3110728,2,4096,64,2.69762e+07,2.92782e+06
t_simple,3110728,4,4096,64,2.7579e+07,3.14708e+06
t_simple,3110728,8,4096,64,2.46095e+07,4.05873e+06
t_simple,3110728,1,8192,64,3.6386e+07,3.8533e+06
t_simple,3110728,2,8192,64,2.57879e+07,1.22277e+06
t_simple,3110728,4,8192,64,2.75641e+07,3.99715e+06
t_simple,3110728,8,8192,64,2.59278e+07,4.48711e+06
t_simple,3110728,1,16384,64,3.54787e+07,2.45242e+06
t_simple,3110728,2,16384,64,2.51595e+07,1.91467e+06
t_simple,3110728,4,16384,64,2.63264e+07,3.73533e+06
t_simple,3110728,8,16384,64,2.27748e+07,4.31379e+06
t_complex,3110728,1,512,64,7.98219e+08,5.8107e+06
t_complex,3110728,2,512,64,4.22233e+08,8.90772e+06
t_complex,3110728,4,512,64,2.31366e+08,8.694e+06
t_complex,3110728,8,512,64,1.40269e+08,1.49552e+07
t_complex,3110728,1,1024,64,8.01472e+08,4.34762e+06
t_complex,3110728,2,1024,64,4.23148e+08,7.50246e+06
t_complex,3110728,4,1024,64,2.30033e+08,9.48054e+06
t_complex,3110728,8,1024,64,1.44251e+08,1.2548e+07
t_complex,3110728,1,2048,64,8.00425e+08,5.57323e+06
t_complex,3110728,2,2048,64,4.19733e+08,9.66298e+06
t_complex,3110728,4,2048,64,2.26943e+08,9.52925e+06
t_complex,3110728,8,2048,64,1.43572e+08,1.6619e+07
t_complex,3110728,1,4096,64,7.98294e+08,6.74002e+06
t_complex,3110728,2,4096,64,4.17583e+08,9.65444e+06
t_complex,3110728,4,4096,64,2.21061e+08,1.05062e+07
t_complex,3110728,8,4096,64,1.4255e+08,1.91143e+07
t_complex,3110728,1,8192,64,7.98336e+08,5.48843e+06
t_complex,3110728,2,8192,64,4.14578e+08,1.05671e+07
t_complex,3110728,4,8192,64,2.22876e+08,8.90447e+06
t_complex,3110728,8,8192,64,1.45066e+08,2.41208e+07
t_complex,3110728,1,16384,64,7.99234e+08,8.18051e+06
t_complex,3110728,2,16384,64,4.14222e+08,1.12918e+07
t_complex,3110728,4,16384,64,2.18136e+08,1.00454e+07
t_complex,3110728,8,16384,64,1.3837e+08,2.15674e+07
c_simple,3732874,0,0,64,1.219e+07,60639.6
c_slow,3732874,0,0,64,9.42026e+08,9.42026e+08
t_simple,3732874,1,512,64,6.1418e+07,1.52796e+07
t_simple,3732874,2,512,64,6.06642e+07,6.23414e+06
t_simple,3732874,4,512,64,5.46928e+07,5.52066e+06
t_simple,3732874,8,512,64,4.59769e+07,8.14915e+06
t_simple,3732874,1,1024,64,5.39361e+07,8.87351e+06
t_simple,3732874,2,1024,64,4.36401e+07,2.73136e+06
t_simple,3732874,4,1024,64,4.23102e+07,5.22042e+06
t_simple,3732874,8,1024,64,3.54583e+07,6.41458e+06
t_simple,3732874,1,2048,64,4.93666e+07,3.58666e+06
t_simple,3732874,2,2048,64,3.69799e+07,2.37405e+06
t_simple,3732874,4,2048,64,3.60115e+07,4.07512e+06
t_simple,3732874,8,2048,64,3.35046e+07,5.74473e+06
t_simple,3732874,1,4096,64,4.60508e+07,3.19305e+06
t_simple,3732874,2,4096,64,3.25059e+07,1.66655e+06
t_simple,3732874,4,4096,64,3.58729e+07,6.11462e+06
t_simple,3732874,8,4096,64,3.05425e+07,5.5185e+06
t_simple,3732874,1,8192,64,4.4267e+07,2.92552e+06
t_simple,3732874,2,8192,64,3.09617e+07,1.72229e+06
t_simple,3732874,4,8192,64,3.24464e+07,3.95297e+06
t_simple,3732874,8,8192,64,2.96907e+07,5.48123e+06
t_simple,3732874,1,16384,64,4.27621e+07,4.66369e+06
t_simple,3732874,2,16384,64,3.06499e+07,3.09711e+06
t_simple,3732874,4,16384,64,3.10248e+07,4.01937e+06
t_simple,3732874,8,16384,64,2.94377e+07,4.53593e+06
t_complex,3732874,1,512,64,9.544e+08,5.15998e+06
t_complex,3732874,2,512,64,5.01863e+08,6.8979e+06
t_complex,3732874,4,512,64,2.6751e+08,1.11422e+07
t_complex,3732874,8,512,64,1.62402e+08,1.63891e+07
t_complex,3732874,1,1024,64,9.53634e+08,5.92924e+06
t_complex,3732874,2,1024,64,4.99927e+08,8.33716e+06
t_complex,3732874,4,1024,64,2.68368e+08,9.72283e+06
t_complex,3732874,8,1024,64,1.60449e+08,1.63574e+07
t_complex,3732874,1,2048,64,9.53966e+08,5.40764e+06
t_complex,3732874,2,2048,64,4.99095e+08,7.76456e+06
t_complex,3732874,4,2048,64,2.67415e+08,1.00619e+07
t_complex,3732874,8,2048,64,1.64407e+08,1.87097e+07
t_complex,3732874,1,4096,64,9.55445e+08,5.29753e+06
t_complex,3732874,2,4096,64,4.93617e+08,1.0152e+07
t_complex,3732874,4,4096,64,2.60269e+08,1.08979e+07
t_complex,3732874,8,4096,64,1.6407e+08,2.27237e+07
t_complex,3732874,1,8192,64,9.54548e+08,6.56862e+06
t_complex,3732874,2,8192,64,4.93734e+08,1.00347e+07
